Id,Birthdate,CreatedDate,Location_x,City,State,CityState,How_did_you_hear_about_Elite_Meet,Your_transition_to_civilian_life_begin,Undergrad,Undergrad_School,Undergrad_major,Grad_Degree,Graduate_School,Grad_Degree_Type,Years_of_Service,Officer,Military_specialty_in_real_words,Whichcourse,When_did_you_graduate,What_was_your_first_unit_after_grad,Branch,Tribe,What_locations_do_you_WANT_to_live_in,Where_do_you_NOT_WANT_to_live,What_would_be_your_ideal_next_job,Target_Industries_Pls_pick_up_to_Three,of_informational_interviews_completed,of_job_formal_interviews_completed,of_counting_getting_a_job_through_EM,What_s_more_important_to_you,How_mobile_are_you_and_your_family,Lead_RecordType,Created,Approx_Age,Combined,Location_y,Coordinates,latitude,longitude,scaled,text
003f400000dbI4uAAE,6/15/84 0:00,10/23/18 16:48,"Portland,ME",Portland,ME,"Portland, ME",,,,US Military Academy,Engineering Psychology,,,,9.0,True,Special Forces Officer,Q Course (SF),9/20/12 0:00,7th SFG(A),Army,Green Beret,"Atlanta,GA",,,Healthcare;Real Estate;Tech,,,,Location,,Veteran,2018-10-23,31.0,1.0,"Portland, ME","Portland, Maine",43.6591,-70.2568,4.206603999044053,"Portland, ME: 1"
003f400000dbI4vAAE,5/9/85 0:00,10/23/18 16:48,"Virginia Beach,VA",Virginia Beach,VA,"Virginia Beach, VA",,,,University of Notre Dame,Economics,,,,9.0,True,SEAL Officer,BUD/S (SEAL),7/27/12 0:00,SEAL Team TWO,Navy,SEAL,"Boston,DC",California,,Finance;Consulting,,,,Job,,Veteran,2018-10-23,31.0,79.0,"Virginia Beach, VA","Virginia Beach, Virginia Beach (city), Virginia, United States of America",36.8529841,-75.9774183,20.57524097825221,"Virginia Beach, VA: 79"
003f400000dbI4wAAE,3/14/70 0:00,10/23/18 16:48,"Boston,MA",Boston,MA,"Boston, MA",,,,Southern New Hampshire University,Organizational Leadership,,,,15.0,False,SF Communications,Q Course (SF),3/10/00 0:00,"B Co 2/10 SFG (A) Ft. Carson,CO",Army,Green Beret,"Boston,Portsmouth,Manchester NH",,,Finance;Consulting;HR,,,,Location,,Veteran,2018-10-23,34.0,7.0,"Boston, MA","Boston, Suffolk County, Massachusetts, United States of America",42.3602534,-71.0582912,9.11288138293635,"Boston, MA: 7"
003f400000dbI4xAAE,8/7/85 0:00,10/23/18 16:48,"San Diego,CA",San Diego,CA,"San Diego, California",,,In Progress,University of San Diego,Finance,,,MBA,14.0,True,Special Warfare Officer,BUD/S (SEAL),8/22/08 0:00,SEAL Team THREE,Navy,SEAL,"San Francisco,Los Angeles,San Diego","NYC,Chicago",,Finance;Consulting;Real Estate,,,,Job,,Veteran,2018-10-23,36.0,92.0,"San Diego, California","San Diego, San Diego County, California, United States of America",32.7174209,-117.16277140000001,23.0,"San Diego, California: 92"
003f400000dbI4yAAE,8/21/81 0:00,10/23/18 16:48,"Albuquerque,NM",Albuquerque,NM,"Albuquerque, NM",,,,Trident University,Healthcare Management,,,,10.0,False,Pararescue (PJ),Pararescue Recovery Specialist Course (PJ),12/5/06 0:00,48th Rescue Squadron,Air Force,PJ,"Albuquerque / Santa Fe Area,NM; Colorado Springs / Boulder / Denver Area,CO",Along the US/Mexico Border,,IT / Cyber Security;Aerospace and Defense;Tech,,,,Location,,Veteran,2018-10-23,29.0,2.0,"Albuquerque, NM","Albuquerque, Bernalillo County, New Mexico, United States of America",35.0841034,-106.6509851,5.485581135983432,"Albuquerque, NM: 2"
003f400000dbI4zAAE,6/6/85 0:00,10/23/18 16:48,"Virginia Beach,VA",Virginia Beach,VA,"Virginia Beach, VA",,,,US Merchant Marine Academy,Marine Engineering,,,,11.0,True,SEAL Officer,BUD/S (SEAL),1/8/09 0:00,ST-7,Navy,SEAL,US or overseas,3rd world countries,,Healthcare;Real Estate;Tech,,,,Job,,Veteran,2018-10-23,33.0,79.0,"Virginia Beach, VA","Virginia Beach, Virginia Beach (city), Virginia, United States of America",36.8529841,-75.9774183,20.57524097825221,"Virginia Beach, VA: 79"
003f400000dbI50AAE,2/23/71 0:00,10/23/18 16:48,"Fort Bragg,NC",Fayetteville,NC,"Fayetteville, NC",,,Complete,George Washington University,Health Sciences,,,MBA - Executive,29.0,False,SEAL / 18 Delta / Independent Duty Corpsman,BUD/S (SEAL),8/23/91 0:00,SEAL Team EIGHT,Navy,SEAL,NY / Anywhere,North Korea / Russia / China,,Consulting;Healthcare;Non-Profit,,,,Job,,Veteran,2018-10-23,48.0,24.0,"Fayetteville, NC","Fayetteville, Cumberland County, North Carolina, United States of America",35.052575899999994,-78.878292,14.411933402373936,"Fayetteville, NC: 24"
003f400000dbI51AAE,8/15/81 0:00,10/23/18 16:48,"Virginia Beach,VA",Virginia Beach,VA,"Virginia Beach, VA",,,,,,,,,13.0,False,SEAL CPO,BUD/S (SEAL),5/26/06 0:00,SEAL Team 2,Navy,SEAL,Virginia Beach,California,,Entrepreneurship;Consulting;Security,,,,Location,,Veteran,2018-10-23,32.0,79.0,"Virginia Beach, VA","Virginia Beach, Virginia Beach (city), Virginia, United States of America",36.8529841,-75.9774183,20.57524097825221,"Virginia Beach, VA: 79"
003f400000dbI52AAE,5/21/86 0:00,10/23/18 16:48,"Denver,CO",Denver,CO,"Denver, CO",,,In Progress,Lincoln University,Criminal Justice,,,MBA,8.5,False,SEAL,BUD/S (SEAL),9/16/11 0:00,SEAL Delivery Vehicle Team One,Navy,SEAL,"Colorado,North Carolina","New York,California",,Entrepreneurship;Finance;Real Estate,,,,Location,,Veteran,2018-10-23,27.5,7.0,"Denver, CO","Denver, Denver County, Colorado, United States of America",39.7392364,-104.98486229999999,8.699673384848241,"Denver, CO: 7"
003f400000dbI53AAE,8/16/85 0:00,10/23/18 16:48,"Destin,FL",Destin,FL,"Destin, FL",,6/1/19 0:00,Complete,University of North Texas,Criminal Justice,Complete,,Masters - Criminology,5.0,False,US Army Special Forces,Q Course (SF),4/1/16 0:00,7th Special Forces Group,Army,Green Beret,Dallas/Fort Worth,Outside of Texas,Operations Mangement,,,,,Location,5,Veteran,2018-10-23,24.0,2.0,"Destin, FL","Destin, Okaloosa County, Florida, United States of America",30.3935337,-86.49578340000002,5.308491993945671,"Destin, FL: 2"
003f400000dbK3GAAU,3/2/73 0:00,10/23/18 17:00,"San Diego,CA",San Diego,CA,"San Diego, California",LinkedIn,,Complete,Penn State,History,Complete,,Masters,20.0,True,"Pilot,Forward Air Controller,Ground/Aviation Operations,Community Relations",Winged as a fighter pilot (Flight Officer),7/15/98 0:00,VMAT-203 Harrier RAG,Navy,Pilot,"San Diego,CA,FL,TX",Northern States,,Non-Profit;Aerospace and Defense,,,,Location,,Veteran,2018-10-23,42.0,92.0,"San Diego, California","San Diego, San Diego County, California, United States of America",32.7174209,-117.16277140000001,23.0,"San Diego, California: 92"
003f400000dbK3HAAU,10/24/89 0:00,10/23/18 17:00,"Virginia Beach,VA",Virginia Beach,VA,"Virginia Beach, VA",,,Complete,US Naval Academy,Economics,,,Masters - Economics,7.0,True,Explosive Ordnance Disposal,Navy Explosive Ordnance Disposal (NEOD),,EODMU 2,Navy,NEOD,I am open to any position and location,,,,,,,,,Veteran,2018-10-23,29.0,79.0,"Virginia Beach, VA","Virginia Beach, Virginia Beach (city), Virginia, United States of America",36.8529841,-75.9774183,20.57524097825221,"Virginia Beach, VA: 79"
003f400000dbK3IAAU,10/20/84 0:00,10/23/18 17:00,"San Diego,CA",San Diego,CA,"San Diego, California",,,In Progress,Penn State,Secondary Education - Social Studies,,,MBA,11.0,True,Navy SEAL Officer,BUD/S (SEAL),10/23/08 0:00,"graduated BUD/S class 271,graduated SQT class 276,then joined SEAL Team SEVEN in May 2011",Navy,SEAL,"San Diego,SF Bay Area","New York,Texas,Florida",,Entrepreneurship;Tech,,,,Location,,Veteran,2018-10-23,33.0,92.0,"San Diego, California","San Diego, San Diego County, California, United States of America",32.7174209,-117.16277140000001,23.0,"San Diego, California: 92"
003f400000dbK3JAAU,4/26/80 0:00,10/23/18 17:00,"Denver,CO",Denver,CO,"Denver, CO",,,,US Naval Academy,Systems Engineering,,,,16.0,True,Navy FA-18 Pilot,Winged as a fighter pilot (Flight Officer),7/1/05 0:00,First fleet squadron - VFA-102,Navy,Pilot,"Denver,Colorado",Not Denver,,Entrepreneurship;Finance,,,,Location,,Veteran,2018-10-23,38.0,7.0,"Denver, CO","Denver, Denver County, Colorado, United States of America",39.7392364,-104.98486229999999,8.699673384848241,"Denver, CO: 7"
003f400000dbK3KAAU,1/23/86 0:00,10/23/18 17:00,"Fort Bragg,NC",Fayetteville,NC,"Fayetteville, NC",,,,University of North Carolina at Pembroke,Business Administration,,,,13.0,False,Special Forces Engineer,Q Course (SF),2/19/10 0:00,3rd Special Forces Group (Airborne),Army,Green Beret,"Georgia,Florida,Southeastern / Southwestern US","New York City,San Francisco",,Finance;Consulting,,,,Job,,Veteran,2018-10-23,32.0,24.0,"Fayetteville, NC","Fayetteville, Cumberland County, North Carolina, United States of America",35.052575899999994,-78.878292,14.411933402373936,"Fayetteville, NC: 24"
003f400000dbK3LAAU,2/20/75 0:00,10/23/18 17:00,"Seattle,WA",Seattle,WA,"Seattle, WA",,,Complete,US Naval Academy,General Science,,,Masters,21.0,True,EA-18G EWO,WInged as a fighter pilot (Flight Officer),3/13/03 0:00,VAQ-138,Navy,Pilot,Greater Seattle Area,East Coast,,Tech,,,,Location,,Veteran,2018-10-23,43.0,14.0,"Seattle, WA","Seattle, King County, Washington, United States of America",47.6038321,-122.3300624,11.473313152234526,"Seattle, WA: 14"
003f400000dbK3MAAU,12/3/85 0:00,10/23/18 17:00,"Atlanta,GA",Atlanta,GA,"Atlanta, GA",,,,US Military Academy,International Relations,,,,9.5,True,US Army Special Forces Officer (commissioned as an Infantry Officer),Q Course (SF),2/5/15 0:00,7th SFG(A),Army,Green Beret,"Texas (Austin,Houston,DFW,San Antonio),California (San Diego,LA,San Francisco),Florida (Tampa","Louisiana,Nevada,Alabama,Oklahoma; generally any of those not listed above.",,Consulting;Defense Contracting;Tech,,,,Location,,Veteran,2018-10-23,31.5,4.0,"Atlanta, GA","Atlanta, Georgia, United States of America",33.749098700000005,-84.39018490000002,6.876563371305664,"Atlanta, GA: 4"
003f400000dbK3OAAU,2/24/87 0:00,10/23/18 17:00,"Houston,TX",Houston,TX,"Houston, TX",,,,Georgia Institute of Technology,Computer Science,,,,8.0,False,Navy Explosive Ordnance Disposal,Navy Explosive Ordnance Disposal (NEOD),11/16/11 0:00,EODMU 12,Navy,NEOD,"Houston,TX",,,IT / Cyber Security;Industrial;Aerospace and Defense,,,,Location,,Veteran,2018-10-23,27.0,15.0,"Houston, TX","Houston, Harris County, Texas, United States of America",29.7589382,-95.36769740000001,12.910459651079426,"Houston, TX: 15"
003f400000dbK3PAAU,5/16/76 0:00,10/23/18 17:00,"Tampa,FL",Tampa,FL,"Tampa, FL",,,Complete,Penn State,Business Administration,,,MBA,21.0,True,EA-18G Naval Flight Officer,Winged as a fighter pilot (Flight Officer),8/23/03 0:00,VAQ-129,Navy,Pilot,"Tampa,FL",,,Entrepreneurship;Finance;Aerospace and Defense,,,,Job,,Veteran,2018-10-23,43.0,13.0,"Tampa, FL","Tampa, Hillsborough County, Florida, United States of America",27.947759499999997,-82.458444,10.931450649247193,"Tampa, FL: 13"
003f400000dbK3QAAU,10/14/80 0:00,10/23/18 17:00,"Mount Pleasant,SC",Mount Pleasant,SC,"Mount Pleasant, SC",,,In Progress,American Intercontinental University,Information Technology,,,Masters,13.0,True,F/A-18F Weapons Systems Officer (Naval Flight Officer) - also US Army Field Artillery Officer,Winged as a fighter pilot (Flight Officer),2/18/11 0:00,Strike Figther Squadron 103 (VFA-103),Navy,Pilot,NYC,Overseas due to Naval Reserve Requirment,"Tech Sales,PE Operations",Consulting;Government;Aerospace and Defense,,,,Job,,Veteran,2018-10-23,35.0,1.0,"Mount Pleasant, SC","Mount Pleasant, Charleston County, South Carolina, United States of America",32.794065100000005,-79.86258509999998,4.152871823468494,"Mount Pleasant, SC: 1"
003f400000dbK3RAAU,4/15/85 0:00,10/23/18 17:00,"Lemoore,CA",Lemoore,CA,"Lemoore, California",,,Complete,University of British Columbia,Political Science,,,Masters - Sports Administration and Leadership,12.0,True,Weapon Systems Officer on F/A-18,Winged as a fighter pilot (Flight Officer),11/16/12 0:00,VFA-122,Navy,Pilot,West Coast,,,Entrepreneurship;Consulting;Aerospace and Defense,,,,Job,,Veteran,2018-10-23,34.0,5.0,"Lemoore, California","Lemoore, Kings County, California, United States of America",36.3006495,-119.78271219999999,7.475942005895005,"Lemoore, California: 5"
003f400000dbK3SAAU,6/16/89 0:00,10/23/18 17:00,"Virginia Beach,VA",Virginia Beach,VA,"Virginia Beach, VA",,,,Texas Tech University,Political Science,,,MBA,6.0,False,Explosive Ordnance Disposal,Navy Explosive Ordnance Disposal (NEOD),5/14/14 0:00,EODMU 6,Navy,NEOD,Texas,California,,Finance;Consulting;Tech,,,,Location,,Veteran,2018-10-23,25.0,79.0,"Virginia Beach, VA","Virginia Beach, Virginia Beach (city), Virginia, United States of America",36.8529841,-75.9774183,20.57524097825221,"Virginia Beach, VA: 79"
003f400000dbK3TAAU,12/11/81 0:00,10/23/18 17:00,"Houston,TX",Houston,TX,"Houston, TX",,,Complete,Texas Tech University,Public Relations,,,MBA,13.0,True,F-18 Weapons systems officer,Winged as a fighter pilot (Flight Officer),12/1/07 0:00,VFA-122,Navy,Pilot,Houston,,,Consulting;HR;Aerospace and Defense,,,,Location,,Veteran,2018-10-23,35.0,15.0,"Houston, TX","Houston, Harris County, Texas, United States of America",29.7589382,-95.36769740000001,12.910459651079426,"Houston, TX: 15"
003f400000dbK3UAAU,4/21/18 0:00,10/23/18 17:00,"Anchorage,AK",Anchorage,AK,"Anchorage, AK",,,In Progress,University of Maryland,Finance,,,MBA,13.0,False,Special Forces Engineer Sergeant,Q Course (SF),12/31/07 0:00,C/3/10 SFG,Army,Green Beret,Doesnt matter,,,Finance;Consulting,,,,Job,,Veteran,2018-10-23,32.0,2.0,"Anchorage, AK","Anchorage, Alaska, United States of America",61.2163129,-149.89485200000001,4.811280172070422,"Anchorage, AK: 2"
003f400000dbK3VAAU,10/7/71 0:00,10/23/18 17:00,"Virginia Beach,VA",Virginia Beach,VA,"Virginia Beach, VA",,,,,,,,,30.0,False,Special Warfare Boat Operator,Crewman Qualification Training (SWCC),6/8/00 0:00,Special Boat Team 12,Navy,SWCC,Virginia Beach,anywhere away from the ocean,,Consulting;Government,,,,Location,,Veteran,2018-10-23,49.0,79.0,"Virginia Beach, VA","Virginia Beach, Virginia Beach (city), Virginia, United States of America",36.8529841,-75.9774183,20.57524097825221,"Virginia Beach, VA: 79"
003f400000dbK3WAAU,12/21/85 0:00,10/23/18 17:00,"Nashville,TN",Nashville,TN,"Nashville, TN",,,,US Military Academy,Management,,,MBA,9.0,True,Infantry to Special Forces,Q Course (SF),2/5/15 0:00,5th Special Forces Group,Army,Green Beret,"NY,Chicago",,,,,,,Job,,Veteran,2018-10-23,31.0,7.0,"Nashville, TN","Nashville-Davidson, Davidson County, Tennessee, United States of America",36.1622296,-86.7743531,8.677726439894847,"Nashville, TN: 7"
003f400000dbK3XAAU,12/16/88 0:00,10/23/18 17:00,"Philadelphia,PA",Philadelphia,PA,"Philadelphia, PA",,,In Progress,Drexel Univeristy,Game Design and Production,,,Masters - Digital Media,12.0,False,Special Warfare Combatant-Craft Crewman (SWCC),Crewman Qualification Training (SWCC),4/10/08 0:00,Special Boat Team Twenty-Two,Navy,SWCC,Palo Alto/San Francisco/ Silicon Valley CA,Anywhere other than California,,,,,,Location,,Veteran,2018-10-23,31.0,3.0,"Philadelphia, PA","Philadelphia, Philadelphia County, Pennsylvania, United States of America",39.9527237,-75.16352619999998,6.389189835099177,"Philadelphia, PA: 3"
003f400000dbK3YAAU,5/19/18 0:00,10/23/18 17:00,"New York,NY",New York,NY,"New York, NY",,,Complete,US Military Academy,Systems Engineering,,,Masters - Policy Management,19.5,True,Special Forces Officer,Q Course (SF),5/6/18 0:00,1st Special Forces Group,Army,Green Beret,NYC,Anywhere not commuting distance to NYC,,Consulting;Security,,,,Job,,Veteran,2018-10-23,41.5,26.0,"New York, NY","New York, United States of America",40.7127281,-74.0060152,17.067513741735045,"New York, NY: 26"
003f400000dbK3ZAAU,4/22/84 0:00,10/23/18 17:00,"Tacoma,WA",Tacoma,WA,"Tacoma, WA",,,,Florida State University,Finance,,,,8.0,False,Special Forces Weapons Sergeant,Q Course (SF),6/1/13 0:00,"Alpha CO,2nd BN,1st SFG(A)",Army,Green Beret,"Charlotte,NC; Austin,TX; Raleigh,NC; Southeast/Texas",West Coast/Midwest/Northeast,,Finance;Real Estate,,,,Location,,Veteran,2018-10-23,27.0,5.0,"Tacoma, WA","Tacoma, Pierce County, Washington, United States of America",47.24957979999999,-122.43987460000001,7.7234127300246955,"Tacoma, WA: 5"
003f400000dbK3aAAE,1/30/18 0:00,10/23/18 17:00,"Arlington,VA",Arlington,VA,"Arlington, VA",,,Complete,Ohio State University,History,,,Masters - National Security and Strategic Studies,19.0,True,F/A-18 Pilot,Winged as a fighter pilot (Flight Officer),2/15/02 0:00,VS-33,Navy,Pilot,"Washington,DC area (but open to move)",Rural areas,,Entrepreneurship;Consulting;Tech,,,,Job,,Veteran,2018-10-23,41.0,4.0,"Arlington, VA","Arlington, Arlington County, Virginia, United States of America",38.890396100000004,-77.0841585,7.063490799012188,"Arlington, VA: 4"
003f400000dbK3bAAE,8/29/58 0:00,10/23/18 17:00,"San Juan Island,Washington",San Juan Island,WA,"San Juan Island, WA",,,Complete,University of Southern California,Finance,,,MBA,33.0,True,SEAL officer,BUD/S (SEAL),2/1/86 0:00,SEAL Team ONE,Navy,SEAL,Washington State and California,"New York,Chicago,Southeast",,Entrepreneurship;HR,,,,Job,,Veteran,2018-10-23,55.0,1.0,"San Juan Island, WA","San Juan Island, San Juan County, Washington, 98250, United States of America",48.537089,-123.09072042521791,4.102166812714091,"San Juan Island, WA: 1"
003f400000dbK3cAAE,9/26/86 0:00,10/23/18 17:00,"New York,NY",New York,NY,"New York, NY",,,Complete,US Naval Academy,Economics,,,Masters - Administrative Leadership,9.5,True,F/A-18 Weapons Systems Officer,Winged as a fighter pilot (Flight Officer),10/1/11 0:00,VFA-106 then VFA-213,Navy,Pilot,"NYC,DC,Chicago,Denver,International",,,Consulting;Real Estate;Industrial,,,,Job,,Veteran,2018-10-23,31.5,26.0,"New York, NY","New York, United States of America",40.7127281,-74.0060152,17.067513741735045,"New York, NY: 26"
003f400000dbMeKAAU,2/13/89 0:00,10/23/18 17:04,"Seattle,WA",Seattle,WA,"Seattle, WA",,,Complete,US Military Academy,Mechanical Engineering,,,,7.0,True,Special Forces Helicopter pilot / Officer,Helo Pilot,10/1/15 0:00,1/160th SOAR,Army,Helo Pilot,"West Coast (PNW preferred),Colorado",South / East Coast,,Entrepreneurship;Engineering;Tech,,,,Location,,Veteran,2018-10-23,29.0,14.0,"Seattle, WA","Seattle, King County, Washington, United States of America",47.6038321,-122.3300624,11.473313152234526,"Seattle, WA: 14"
003f400000dbMeLAAU,5/18/85 0:00,10/23/18 17:04,"New Orleans,LA",New Orleans,LA,"New Orleans, LA",,,In Progress,University of Maryland,Management,,,MBA,9.5,False,Explosive ordanace disposal,Navy Explosive Ordnance Disposal (NEOD),3/20/10 0:00,EODMU 12,Navy,NEOD,New Orleans,,,Consulting;Tech;Energy,,,,Location,,Veteran,2018-10-23,28.5,1.0,"New Orleans, LA","New Orleans, Orleans Parish, Louisiana, United States of America",29.949932300000004,-90.0701156,4.319365888632198,"New Orleans, LA: 1"
003f400000oOLdpAAG,,1/24/19 13:40,"San Antonio,TX",San Antonio,TX,"San Antonio, TX",,,In Progress,Norwich University,Strategic Studies and Defense Analysis,,,,19.0,False,Special Forces Operations Sergeant,Q Course (SF),,,Army,Green Beret,,,,,,,,,,Veteran,2019-01-24,38.0,9.0,"San Antonio, TX","San Antonio, Bexar County, Texas, United States of America",29.424600199999997,-98.4951405,9.689556281367004,"San Antonio, TX: 9"
003f400000oOLdrAAG,,1/24/19 13:40,"Los Angeles,CA",Los Angeles,CA,"Los Angeles, California",,,Complete,Purdue University,Organizational Leadership,,,MBA,16.0,True,Special Forces Officer,Q Course (SF),,,Army,Green Beret,,,,,,,,,,Veteran,2019-01-24,38.0,6.0,"Los Angeles, California","Los Angeles, Los Angeles County, California, United States of America",34.0536909,-118.2427666,8.452959451923842,"Los Angeles, California: 6"
003f400000oOLdsAAG,,1/24/19 13:40,"New York,NY",New York,NY,"New York, NY",,,Complete,University of Pittsburgh?,Communication,In Progress,,MBA,8.0,False,Special Boat Operator,Crewman Qualification Training (SWCC),,,Navy,SWCC,,,,,,,,,,Veteran,2019-01-24,27.0,26.0,"New York, NY","New York, United States of America",40.7127281,-74.0060152,17.067513741735045,"New York, NY: 26"
003f400000oOLdtAAG,,1/24/19 13:40,"McLean,VA",McLean,VA,"McLean, VA",,,Complete,Excelsior,Criminal Justice,Complete,,Masters - Management,27.0,False,Pararescue (PJ),Pararescue Recovery Specialist Course (PJ),,,Air Force,PJ,,,,,,,,,,Veteran,2019-01-24,46.0,2.0,"McLean, VA","McLean, Fairfax County, Virginia, United States of America",38.9342888,-77.1776327,4.986855731697601,"McLean, VA: 2"
